Unnamed: 0,imgs,masks
589,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_23.png
590,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_24.png
591,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_25.png
592,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_26.png
593,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_27.png
594,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_28.png
595,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_29.png
596,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_30.png
597,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_31.png
598,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_32.png
599,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_33.png
600,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_34.png
601,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_35.png
602,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_36.png
603,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_37.png
604,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_38.png
605,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_39.png
606,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_40.png
607,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_41.png
608,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_42.png
609,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_43.png
610,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_44.png
611,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_45.png
612,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_46.png
613,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_47.png
614,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_48.png
615,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_49.png
616,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_50.png
617,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_51.png
618,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_52.png
619,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_53.png
620,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_54.png
621,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_55.png
622,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_56.png
623,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_57.png
624,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_58.png
625,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_59.png
626,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_60.png
627,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_61.png
628,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_62.png
629,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_63.png
630,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_64.png
631,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_65.png
632,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_66.png
633,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_67.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_67.png
634,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_68.png
635,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/img/case5299_69.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5299/mask_anatomy_inst/case5299_69.png
636,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_01.png
637,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_02.png
638,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_03.png
639,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_04.png
640,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_05.png
641,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_06.png
642,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_07.png
643,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_08.png
644,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_09.png
645,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_11.png
646,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_12.png
647,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_13.png
648,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_14.png
649,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/img/case5300_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5300/mask_anatomy_inst/case5300_15.png
